538942472
134735618
en-cs	distilbert	1918	NOT
en-cs	distilbert	2291	NOT
en-cs	distilbert	459	NOT
en-cs	distilbert	3199	NOT
en-cs	distilbert	9165	NOT
en-cs	distilbert	1203	NOT
en-cs	distilbert	4593	NOT
en-cs	distilbert	2635	NOT
en-cs	distilbert	7705	NOT
en-cs	distilbert	4371	NOT
en-cs	distilbert	1023	NOT
en-cs	distilbert	2706	ERR
en-cs	distilbert	287	ERR
en-cs	distilbert	3475	NOT
en-cs	distilbert	4274	NOT
en-cs	distilbert	7841	NOT
en-cs	distilbert	9737	ERR
en-cs	distilbert	4253	ERR
en-cs	distilbert	4252	NOT
en-cs	distilbert	159	NOT
en-cs	distilbert	1261	NOT
en-cs	distilbert	9242	NOT
en-cs	distilbert	9747	NOT
en-cs	distilbert	4913	NOT
en-cs	distilbert	9808	NOT
en-cs	distilbert	9211	NOT
en-cs	distilbert	4965	NOT
en-cs	distilbert	6223	ERR
en-cs	distilbert	797	NOT
en-cs	distilbert	2547	ERR
en-cs	distilbert	832	NOT
en-cs	distilbert	3583	NOT
en-cs	distilbert	5560	NOT
en-cs	distilbert	1483	NOT
en-cs	distilbert	6396	NOT
en-cs	distilbert	9014	NOT
en-cs	distilbert	5047	NOT
en-cs	distilbert	5949	NOT
en-cs	distilbert	1568	NOT
en-cs	distilbert	3659	ERR
en-cs	distilbert	2856	NOT
en-cs	distilbert	2022	ERR
en-cs	distilbert	7238	NOT
en-cs	distilbert	7098	NOT
en-cs	distilbert	7638	NOT
en-cs	distilbert	2648	NOT
en-cs	distilbert	6927	NOT
en-cs	distilbert	4121	NOT
en-cs	distilbert	3518	NOT
en-cs	distilbert	3845	NOT
en-cs	distilbert	7235	NOT
en-cs	distilbert	8191	NOT
en-cs	distilbert	8103	NOT
en-cs	distilbert	2231	NOT
en-cs	distilbert	1271	NOT
en-cs	distilbert	3304	NOT
en-cs	distilbert	9034	NOT
en-cs	distilbert	1935	NOT
en-cs	distilbert	1292	ERR
en-cs	distilbert	4421	NOT
en-cs	distilbert	4674	NOT
en-cs	distilbert	7881	NOT
en-cs	distilbert	9559	NOT
en-cs	distilbert	988	NOT
en-cs	distilbert	4552	NOT
en-cs	distilbert	5828	NOT
en-cs	distilbert	5580	NOT
en-cs	distilbert	7795	NOT
en-cs	distilbert	2610	NOT
en-cs	distilbert	6335	NOT
en-cs	distilbert	4147	NOT
en-cs	distilbert	900	NOT
en-cs	distilbert	1798	NOT
en-cs	distilbert	8264	NOT
en-cs	distilbert	7865	NOT
en-cs	distilbert	5546	NOT
en-cs	distilbert	3295	NOT
en-cs	distilbert	7565	NOT
en-cs	distilbert	5873	ERR
en-cs	distilbert	3434	NOT
en-cs	distilbert	5778	NOT
en-cs	distilbert	1101	NOT
en-cs	distilbert	346	NOT
en-cs	distilbert	6288	NOT
en-cs	distilbert	1250	NOT
en-cs	distilbert	2575	NOT
en-cs	distilbert	1490	ERR
en-cs	distilbert	2253	NOT
en-cs	distilbert	8750	NOT
en-cs	distilbert	8494	NOT
en-cs	distilbert	146	NOT
en-cs	distilbert	1431	NOT
en-cs	distilbert	694	NOT
en-cs	distilbert	126	NOT
en-cs	distilbert	9252	NOT
en-cs	distilbert	8989	ERR
en-cs	distilbert	7960	NOT
en-cs	distilbert	8135	ERR
en-cs	distilbert	847	NOT
en-cs	distilbert	1383	ERR
en-cs	distilbert	6802	NOT
en-cs	distilbert	6708	NOT
en-cs	distilbert	8098	NOT
en-cs	distilbert	7078	NOT
en-cs	distilbert	8055	NOT
en-cs	distilbert	2346	NOT
en-cs	distilbert	3810	NOT
en-cs	distilbert	8523	NOT
en-cs	distilbert	7398	NOT
en-cs	distilbert	9607	NOT
en-cs	distilbert	2787	NOT
en-cs	distilbert	7282	NOT
en-cs	distilbert	1814	ERR
en-cs	distilbert	3446	NOT
en-cs	distilbert	8847	NOT
en-cs	distilbert	9849	NOT
en-cs	distilbert	5019	ERR
en-cs	distilbert	5931	NOT
en-cs	distilbert	1693	NOT
en-cs	distilbert	4823	NOT
en-cs	distilbert	1955	NOT
en-cs	distilbert	2841	NOT
en-cs	distilbert	9959	NOT
en-cs	distilbert	4577	ERR
en-cs	distilbert	8217	NOT
en-cs	distilbert	3345	NOT
en-cs	distilbert	1155	NOT
en-cs	distilbert	2041	NOT
en-cs	distilbert	1551	NOT
en-cs	distilbert	2674	NOT
en-cs	distilbert	338	NOT
en-cs	distilbert	2409	NOT
en-cs	distilbert	7046	NOT
en-cs	distilbert	659	NOT
en-cs	distilbert	3405	NOT
en-cs	distilbert	7031	NOT
en-cs	distilbert	5717	NOT
en-cs	distilbert	8825	NOT
en-cs	distilbert	782	NOT
en-cs	distilbert	9012	NOT
en-cs	distilbert	311	NOT
en-cs	distilbert	7646	NOT
en-cs	distilbert	3138	NOT
en-cs	distilbert	5167	ERR
en-cs	distilbert	2497	ERR
en-cs	distilbert	2260	NOT
en-cs	distilbert	1014	NOT
en-cs	distilbert	7867	NOT
en-cs	distilbert	4220	NOT
en-cs	distilbert	2579	NOT
en-cs	distilbert	9400	NOT
en-cs	distilbert	4097	NOT
en-cs	distilbert	9096	NOT
en-cs	distilbert	4960	NOT
en-cs	distilbert	1263	NOT
en-cs	distilbert	5225	NOT
en-cs	distilbert	9976	NOT
en-cs	distilbert	7732	NOT
en-cs	distilbert	2331	ERR
en-cs	distilbert	9084	NOT
en-cs	distilbert	6180	NOT
en-cs	distilbert	3209	NOT
en-cs	distilbert	277	NOT
en-cs	distilbert	6879	NOT
en-cs	distilbert	2435	NOT
en-cs	distilbert	772	NOT
en-cs	distilbert	8855	NOT
en-cs	distilbert	6632	ERR
en-cs	distilbert	2342	NOT
en-cs	distilbert	6558	NOT
en-cs	distilbert	6248	ERR
en-cs	distilbert	2133	NOT
en-cs	distilbert	969	ERR
en-cs	distilbert	6190	NOT
en-cs	distilbert	9493	NOT
en-cs	distilbert	6809	NOT
en-cs	distilbert	4054	NOT
en-cs	distilbert	6086	NOT
en-cs	distilbert	6038	NOT
en-cs	distilbert	6563	NOT
en-cs	distilbert	9797	NOT
en-cs	distilbert	7642	NOT
en-cs	distilbert	6941	NOT
en-cs	distilbert	2483	NOT
en-cs	distilbert	7441	NOT
en-cs	distilbert	6541	NOT
en-cs	distilbert	6273	NOT
en-cs	distilbert	1134	NOT
en-cs	distilbert	7131	NOT
en-cs	distilbert	3763	NOT
en-cs	distilbert	9965	NOT
en-cs	distilbert	2733	NOT
en-cs	distilbert	5816	NOT
en-cs	distilbert	4634	NOT
en-cs	distilbert	5369	NOT
en-cs	distilbert	9150	ERR
en-cs	distilbert	5471	NOT
en-cs	distilbert	5748	NOT
en-cs	distilbert	5779	ERR
en-cs	distilbert	4037	NOT
en-cs	distilbert	4336	NOT
en-cs	distilbert	6416	NOT
en-cs	distilbert	2244	NOT
en-cs	distilbert	8301	ERR
en-cs	distilbert	4155	NOT
en-cs	distilbert	3836	ERR
en-cs	distilbert	9537	NOT
en-cs	distilbert	2808	ERR
en-cs	distilbert	5443	NOT
en-cs	distilbert	2056	NOT
en-cs	distilbert	4139	ERR
en-cs	distilbert	7385	NOT
en-cs	distilbert	5269	ERR
en-cs	distilbert	5886	NOT
en-cs	distilbert	2047	NOT
en-cs	distilbert	6110	NOT
en-cs	distilbert	7715	NOT
en-cs	distilbert	6706	ERR
en-cs	distilbert	5202	NOT
en-cs	distilbert	5766	NOT
en-cs	distilbert	464	NOT
en-cs	distilbert	8927	NOT
en-cs	distilbert	8169	ERR
en-cs	distilbert	309	NOT
en-cs	distilbert	5221	NOT
en-cs	distilbert	5917	NOT
en-cs	distilbert	2826	ERR
en-cs	distilbert	4296	NOT
en-cs	distilbert	6506	NOT
en-cs	distilbert	1031	NOT
en-cs	distilbert	5706	NOT
en-cs	distilbert	3725	NOT
en-cs	distilbert	1395	NOT
en-cs	distilbert	2982	NOT
en-cs	distilbert	4511	NOT
en-cs	distilbert	2129	NOT
en-cs	distilbert	9208	NOT
en-cs	distilbert	3377	ERR
en-cs	distilbert	2023	NOT
en-cs	distilbert	1579	NOT
en-cs	distilbert	7658	NOT
en-cs	distilbert	5783	NOT
en-cs	distilbert	7415	NOT
en-cs	distilbert	8065	NOT
en-cs	distilbert	2811	NOT
en-cs	distilbert	8337	NOT
en-cs	distilbert	4733	NOT
en-cs	distilbert	3303	NOT
en-cs	distilbert	4443	NOT
en-cs	distilbert	4725	NOT
en-cs	distilbert	1534	NOT
en-cs	distilbert	9473	NOT
en-cs	distilbert	1589	NOT
en-cs	distilbert	5637	NOT
en-cs	distilbert	3237	NOT
en-cs	distilbert	2350	NOT
en-cs	distilbert	9670	NOT
en-cs	distilbert	7252	ERR
en-cs	distilbert	9611	NOT
en-cs	distilbert	1792	NOT
en-cs	distilbert	4265	NOT
en-cs	distilbert	5440	NOT
en-cs	distilbert	9915	NOT
en-cs	distilbert	7451	NOT
en-cs	distilbert	2827	NOT
en-cs	distilbert	9652	ERR
en-cs	distilbert	4854	NOT
en-cs	distilbert	749	NOT
en-cs	distilbert	5435	NOT
en-cs	distilbert	6064	NOT
en-cs	distilbert	7769	NOT
en-cs	distilbert	2892	NOT
en-cs	distilbert	9119	NOT
en-cs	distilbert	9746	NOT
en-cs	distilbert	9143	ERR
en-cs	distilbert	6441	NOT
en-cs	distilbert	5582	NOT
en-cs	distilbert	6439	NOT
en-cs	distilbert	9872	NOT
en-cs	distilbert	5677	NOT
en-cs	distilbert	2729	NOT
en-cs	distilbert	8867	NOT
en-cs	distilbert	7261	NOT
en-cs	distilbert	5465	NOT
en-cs	distilbert	815	NOT
en-cs	distilbert	2571	NOT
en-cs	distilbert	1869	ERR
en-cs	distilbert	4917	ERR
en-cs	distilbert	1717	NOT
en-cs	distilbert	8756	NOT
en-cs	distilbert	8959	NOT
en-cs	distilbert	2849	NOT
en-cs	distilbert	5328	NOT
en-cs	distilbert	2644	NOT
en-cs	distilbert	6124	NOT
en-cs	distilbert	7904	ERR
en-cs	distilbert	1891	NOT
en-cs	distilbert	6245	NOT
en-cs	distilbert	3097	NOT
en-cs	distilbert	9648	NOT
en-cs	distilbert	3319	NOT
en-cs	distilbert	8209	ERR
en-cs	distilbert	4555	ERR
en-cs	distilbert	9930	NOT
en-cs	distilbert	1027	NOT
en-cs	distilbert	844	NOT
en-cs	distilbert	1398	NOT
en-cs	distilbert	6531	NOT
en-cs	distilbert	3703	NOT
en-cs	distilbert	4997	NOT
en-cs	distilbert	4210	NOT
en-cs	distilbert	4284	NOT
en-cs	distilbert	9467	ERR
en-cs	distilbert	449	NOT
en-cs	distilbert	9660	NOT
en-cs	distilbert	8278	NOT
en-cs	distilbert	5747	NOT
en-cs	distilbert	7145	NOT
en-cs	distilbert	9750	NOT
en-cs	distilbert	9556	NOT
en-cs	distilbert	8112	NOT
en-cs	distilbert	5911	NOT
en-cs	distilbert	1805	NOT
en-cs	distilbert	5158	NOT
en-cs	distilbert	5273	NOT
en-cs	distilbert	6430	NOT
en-cs	distilbert	3833	NOT
en-cs	distilbert	13	NOT
en-cs	distilbert	4897	NOT
en-cs	distilbert	5912	NOT
en-cs	distilbert	7026	ERR
en-cs	distilbert	6961	NOT
en-cs	distilbert	5492	NOT
en-cs	distilbert	8584	NOT
en-cs	distilbert	2618	NOT
en-cs	distilbert	7788	NOT
en-cs	distilbert	5075	NOT
en-cs	distilbert	1571	NOT
en-cs	distilbert	2202	NOT
en-cs	distilbert	1253	ERR
en-cs	distilbert	9380	ERR
en-cs	distilbert	7377	ERR
en-cs	distilbert	4099	NOT
en-cs	distilbert	3077	NOT
en-cs	distilbert	4272	ERR
en-cs	distilbert	5052	NOT
en-cs	distilbert	1070	NOT
en-cs	distilbert	794	NOT
en-cs	distilbert	5071	NOT
en-cs	distilbert	7752	ERR
en-cs	distilbert	5400	NOT
en-cs	distilbert	8219	NOT
en-cs	distilbert	4071	NOT
en-cs	distilbert	8437	NOT
en-cs	distilbert	318	NOT
en-cs	distilbert	5301	NOT
en-cs	distilbert	6850	NOT
en-cs	distilbert	6305	NOT
en-cs	distilbert	3310	NOT
en-cs	distilbert	9141	NOT
en-cs	distilbert	7697	NOT
en-cs	distilbert	3280	NOT
en-cs	distilbert	2593	NOT
en-cs	distilbert	9832	NOT
en-cs	distilbert	6934	NOT
en-cs	distilbert	3773	NOT
en-cs	distilbert	6118	NOT
en-cs	distilbert	1829	NOT
en-cs	distilbert	9921	NOT
en-cs	distilbert	9033	NOT
en-cs	distilbert	4948	NOT
en-cs	distilbert	5587	ERR
en-cs	distilbert	2804	ERR
en-cs	distilbert	3937	NOT
en-cs	distilbert	6999	NOT
en-cs	distilbert	3771	ERR
en-cs	distilbert	7594	NOT
en-cs	distilbert	9387	ERR
en-cs	distilbert	9200	NOT
en-cs	distilbert	5547	NOT
en-cs	distilbert	8692	NOT
en-cs	distilbert	6237	NOT
en-cs	distilbert	8581	NOT
en-cs	distilbert	4759	NOT
en-cs	distilbert	1524	NOT
en-cs	distilbert	1090	NOT
en-cs	distilbert	5742	NOT
en-cs	distilbert	2731	NOT
en-cs	distilbert	6264	NOT
en-cs	distilbert	9237	NOT
en-cs	distilbert	6538	NOT
en-cs	distilbert	9567	NOT
en-cs	distilbert	450	NOT
en-cs	distilbert	6357	NOT
en-cs	distilbert	870	NOT
en-cs	distilbert	9588	NOT
en-cs	distilbert	3224	NOT
en-cs	distilbert	7654	NOT
en-cs	distilbert	9384	NOT
en-cs	distilbert	1335	NOT
en-cs	distilbert	9301	NOT
en-cs	distilbert	2582	ERR
en-cs	distilbert	9161	NOT
en-cs	distilbert	2814	NOT
en-cs	distilbert	6601	NOT
en-cs	distilbert	4991	ERR
en-cs	distilbert	1390	NOT
en-cs	distilbert	6215	NOT
en-cs	distilbert	6780	NOT
en-cs	distilbert	1807	NOT
en-cs	distilbert	5925	NOT
en-cs	distilbert	5556	ERR
en-cs	distilbert	204	NOT
en-cs	distilbert	8022	NOT
en-cs	distilbert	2118	NOT
en-cs	distilbert	6617	NOT
en-cs	distilbert	4062	NOT
en-cs	distilbert	4740	ERR
en-cs	distilbert	9789	NOT
en-cs	distilbert	1106	NOT
en-cs	distilbert	3059	NOT
en-cs	distilbert	5899	NOT
en-cs	distilbert	600	NOT
en-cs	distilbert	6800	NOT
en-cs	distilbert	4656	NOT
en-cs	distilbert	3147	NOT
en-cs	distilbert	1958	ERR
en-cs	distilbert	447	NOT
en-cs	distilbert	1890	NOT
en-cs	distilbert	2678	NOT
en-cs	distilbert	1114	NOT
en-cs	distilbert	7657	NOT
en-cs	distilbert	2127	NOT
en-cs	distilbert	5760	NOT
en-cs	distilbert	5866	NOT
en-cs	distilbert	2287	NOT
en-cs	distilbert	5496	NOT
en-cs	distilbert	5772	NOT
en-cs	distilbert	5133	NOT
en-cs	distilbert	7662	NOT
en-cs	distilbert	5690	NOT
en-cs	distilbert	3918	NOT
en-cs	distilbert	4144	NOT
en-cs	distilbert	266	ERR
en-cs	distilbert	3242	NOT
en-cs	distilbert	9833	NOT
en-cs	distilbert	6898	NOT
en-cs	distilbert	3754	NOT
en-cs	distilbert	314	NOT
en-cs	distilbert	5493	NOT
en-cs	distilbert	5897	NOT
en-cs	distilbert	8690	NOT
en-cs	distilbert	6018	NOT
en-cs	distilbert	7922	NOT
en-cs	distilbert	5454	NOT
en-cs	distilbert	1464	NOT
en-cs	distilbert	2394	NOT
en-cs	distilbert	2471	ERR
en-cs	distilbert	874	NOT
en-cs	distilbert	3582	NOT
en-cs	distilbert	5194	NOT
en-cs	distilbert	4777	NOT
en-cs	distilbert	2201	NOT
en-cs	distilbert	9687	NOT
en-cs	distilbert	6022	NOT
en-cs	distilbert	2533	NOT
en-cs	distilbert	7267	NOT
en-cs	distilbert	6939	ERR
en-cs	distilbert	3069	NOT
en-cs	distilbert	8221	NOT
en-cs	distilbert	8136	NOT
en-cs	distilbert	9190	NOT
en-cs	distilbert	1840	ERR
en-cs	distilbert	1044	NOT
en-cs	distilbert	8955	NOT
en-cs	distilbert	7767	NOT
en-cs	distilbert	8021	ERR
